CrewID,Name,Role,FlightNumber,Certification,FlightHours,DutyHours,Legal,ViolationReason
7c70fdc4-87c4-46d2-a232-e54f982b77f9,Jordan Lee,First Officer,UA7071,B737,6.62,9.62,True,
305d12b3-cbf9-4594-bb1d-51637be6d706,Jamie Johnson,Flight Attendant,UA7071,B787,6.62,9.62,True,
92ed2c0b-427c-4556-b86d-1673b96c31df,Avery Johnson,Flight Attendant,UA7071,B787,6.62,9.62,True,
da7204c8-ce9f-4569-b3ea-f32ea506b8aa,Avery Davis,Flight Attendant,UA7071,A321,6.62,9.62,True,
b65d150f-8769-4eeb-9ab6-fbee52e61caa,Morgan Martinez,Flight Attendant,UA7071,CRJ900,4.37,5.87,True,
2bd0442e-41ad-4d1e-be01-0ace22346fa1,Reese Davis,Captain,UA5269,B737,4.2,5.7,True,
1c27c5dc-ffce-44c9-a8f3-1b25b0047c06,Alex Lee,First Officer,UA5269,A321,4.2,5.7,True,
8ae7e90f-b4a2-4587-9a4a-6b560c79cf13,Avery Johnson,Flight Attendant,UA5269,A320,4.2,5.7,True,
9c8566fb-bdd7-4d5b-bb98-b2ae0fad8818,Casey Smith,Flight Attendant,UA5269,A321,4.2,5.7,True,
41510d51-9c54-4573-9fb9-73612bdf5ccb,Morgan Smith,Flight Attendant,UA5269,A321,4.2,5.7,True,
8ccbaa4e-cca4-4667-8f4c-147503006e62,Taylor Brown,Flight Attendant,UA5269,A321,4.2,5.7,True,
d236eacf-1d18-4006-990c-108531f23900,Jamie Davis,Flight Attendant,UA5269,B737,4.2,5.7,True,
e231a29d-fe8f-4062-8d8b-a15dac54db6c,Taylor Brown,Flight Attendant,UA5269,A321,4.2,5.7,True,
4ed2303b-3f29-4999-a7ae-8121dfc5b8b9,Casey Davis,Captain,UA8695,CRJ900,4.62,6.12,True,
a09558c5-a482-46bd-87b1-7499026d4150,Taylor Martinez,First Officer,UA8695,CRJ900,4.62,6.12,True,
0bd18697-013c-4be0-9138-2ab9ba3a381e,Casey Martinez,Flight Attendant,UA8695,A321,4.62,6.12,True,
1c467db9-0787-4f16-ae73-4dbfb2efb4ce,Jamie Garcia,Flight Attendant,UA8695,B787,4.62,6.12,True,
76756ba5-1a5b-48ff-957d-f7b55f4df611,Jamie Brown,Flight Attendant,UA8695,A321,4.62,6.12,True,
fa76265e-eecd-4679-b056-3b8f575bc660,Jamie Martinez,Captain,UA8851,A321,3.0,4.5,True,
5baabae0-b024-4e9b-837f-cd60470e7a35,Jordan Smith,First Officer,UA8851,B737,3.0,4.5,True,
5f25c00e-2e55-463e-8ebf-d544385cd265,Jamie Johnson,Flight Attendant,UA8851,CRJ900,3.0,4.5,True,
4b84285c-86fc-4f2e-989a-a7dad14e207b,Taylor Garcia,Flight Attendant,UA8851,A321,3.0,4.5,True,
079d7d4b-026a-419a-aa42-8a0cad8bdf50,Jordan Lee,Flight Attendant,UA8851,B737,3.0,4.5,True,
17df0be8-8a06-46ce-a9eb-d33c7524461e,Jordan Johnson,Flight Attendant,UA8851,A321,3.0,4.5,True,
fe73746b-4000-4f68-b38d-4418c5b160e6,Avery Brown,Flight Attendant,UA8851,B737,3.0,4.5,True,
0591cb30-f464-49bd-8cff-9e2b4d2d9981,Jamie Brown,Flight Attendant,UA8851,CRJ900,3.0,4.5,True,
e34d662f-b72b-4db5-bfe8-28ef02382fdf,Morgan Brown,Captain,UA300,B737,6.4,9.4,True,
b1c83858-91cd-4149-8367-1e50f9f3e31d,Taylor Lee,First Officer,UA300,B787,6.4,9.4,True,
1d1a5063-1db8-4035-bf48-9a65fe84ae4c,Jamie Smith,Flight Attendant,UA300,B737,6.4,9.4,True,
b2ec6e75-9b20-4b65-9b9d-701870198f6e,Alex Brown,Flight Attendant,UA300,B737,6.4,9.4,True,
c34d165c-4991-4e9f-920b-f371fd043622,Jamie Davis,Flight Attendant,UA300,A320,6.4,9.4,True,
a3a4415f-7dfa-491e-ab59-1a055894cb78,Avery Garcia,Flight Attendant,UA300,B737,6.4,9.4,True,
0760109e-8dbd-4ff0-866c-d8181363c20b,Jordan Martinez,Flight Attendant,UA300,B737,6.4,9.4,True,
ff2bd895-9076-4d78-9490-864194e6fb70,Morgan Lee,Captain,UA1170,A321,3.12,4.62,True,
0637e780-4a41-42a5-96c4-26a3d5d32bac,Morgan Smith,First Officer,UA1170,A320,3.12,4.62,True,
fc88fab2-1532-4cc5-9f42-0861c1139959,Avery Smith,Flight Attendant,UA1170,A320,3.12,4.62,True,
cb22a0f6-a5fd-4ef2-8296-4d2a42ef27ad,Avery Smith,Flight Attendant,UA1170,CRJ900,3.12,4.62,True,
19e2469c-7598-44fe-8d61-0a711d6bb59b,Casey Garcia,Flight Attendant,UA1170,A321,3.12,4.62,True,
18f3bf2d-3c95-4c12-b2dc-6c51d7ee2e7f,Morgan Brown,Captain,UA2040,A320,2.25,3.75,True,
a2afd9d6-9009-4b15-9bbe-c9434b1097ba,Taylor Smith,First Officer,UA2040,CRJ900,2.25,3.75,True,
c16a74d6-3737-4a28-b91f-0fd7ffe45638,Reese Brown,Flight Attendant,UA2040,B737,2.25,3.75,True,
7d76312b-6548-4ec7-aced-016babeb3da4,Jordan Lee,Flight Attendant,UA2040,CRJ900,2.25,3.75,True,
4ddc4792-7a98-4d51-be3b-ab149b5ad8d0,Reese Martinez,Flight Attendant,UA2040,A321,2.25,3.75,True,
de09ca1a-d7d0-420f-a0d9-13e55852b36a,Morgan Lee,Flight Attendant,UA2040,B737,2.25,3.75,True,
59524e8e-be73-42c4-a45b-c29b9f770f3b,Alex Smith,Flight Attendant,UA2040,A320,2.25,3.75,True,
1b40e134-e0ec-4cb6-9dac-01b519e8528a,Morgan Lee,Flight Attendant,UA2040,A320,2.25,3.75,True,
732a5fab-b1df-476b-bffa-effbbc4849ae,Reese Smith,Captain,UA9742,B787,7.47,10.47,True,
7f9347f7-9c3a-4db4-99f7-9654d09e7099,Casey Johnson,First Officer,UA9742,CRJ900,7.47,10.47,True,
9f789aba-66b6-45cf-b6f7-83ebb114bf9c,Reese Davis,Flight Attendant,UA9742,CRJ900,7.88,10.88,True,
67134e37-9c2f-48cd-9462-230439ae95f2,Jamie Lee,Flight Attendant,UA9742,A320,7.88,10.88,True,
939f3416-ba68-4ffd-9c1c-bdc4aa854ec2,Morgan Martinez,Flight Attendant,UA9742,B787,7.88,10.88,True,
62db1d9b-836d-4aba-a9a7-788f64f46aae,Avery Lee,Flight Attendant,UA9742,CRJ900,7.88,10.88,True,
510565ef-92f3-4ce8-84bd-373367cf439f,Jordan Brown,Flight Attendant,UA9742,CRJ900,7.88,10.88,True,
e6917cef-7cfa-463d-bb3c-2f12dd20380a,Taylor Smith,Captain,UA4435,CRJ900,4.22,5.72,True,
9a179ddc-e5f1-4ecb-8dd5-1e203deda8c2,Alex Davis,First Officer,UA4435,B737,4.22,5.72,True,
23d59138-ddee-4898-8cbd-9a903fbece54,Taylor Johnson,Flight Attendant,UA4435,A321,4.22,5.72,True,
0553ea4d-47a2-431a-8d5e-e60ebd1443fb,Avery Johnson,Flight Attendant,UA4435,A320,4.22,5.72,True,
9e81130a-b16b-497a-b11d-50371b7652da,Reese Lee,Flight Attendant,UA4435,A320,4.22,5.72,True,
b9543011-31b4-407d-a341-6b9b09ffd5ea,Casey Brown,Flight Attendant,UA4435,B787,4.22,5.72,True,
84b5b10c-b3f8-4cb0-b053-d74d28d8d14d,Jamie Garcia,Captain,UA9829,B737,3.73,5.23,True,
9b2fe256-34cf-44d4-9fb6-88e4be6e27b9,Avery Garcia,First Officer,UA9829,A320,3.73,5.23,True,
14134a37-19e2-4f84-a390-faddc869338f,Taylor Smith,Flight Attendant,UA9829,B787,3.73,5.23,True,
1a0bddb7-7361-424f-a6ab-fa9b6778e5bf,Reese Garcia,Flight Attendant,UA9829,A321,3.73,5.23,True,
bfc5c587-cd1d-4dac-a152-d5cb7fad80a2,Jordan Smith,Flight Attendant,UA9829,CRJ900,3.73,5.23,True,
b3354e56-048b-4386-82cd-b5de4bfc28ab,Taylor Davis,Flight Attendant,UA9829,B787,3.73,5.23,True,
7e3ba578-4f83-4a02-a932-ff2da3b1af34,Taylor Martinez,Captain,UA4434,B737,4.23,5.73,True,
4c1344dd-e8b2-45de-8d31-67e423406b9d,Jamie Brown,First Officer,UA4434,A320,4.23,5.73,True,
47129401-3ca3-401d-8c68-c28ddffb3f7b,Reese Smith,Flight Attendant,UA4434,A321,4.23,5.73,True,
2b799be8-39f0-459f-83d7-884185d4ae5a,Taylor Davis,Flight Attendant,UA4434,A320,4.23,5.73,True,
e0b2ff77-72fc-4df0-81a7-de713b87e98b,Alex Brown,Flight Attendant,UA4434,CRJ900,4.23,5.73,True,
4b476e98-2f3f-4fe6-bea4-23abdd2ece2d,Alex Brown,Flight Attendant,UA4434,A321,4.23,5.73,True,
14123810-3b2a-4f2e-93c7-6f71115fb906,Casey Brown,Captain,UA4452,CRJ900,7.42,10.42,True,
be00a7ce-6b67-4298-a9c7-63c0893f41ac,Casey Lee,First Officer,UA4452,B787,7.42,10.42,True,
0974dccc-be03-471c-93d7-c6e99f21de02,Taylor Garcia,Flight Attendant,UA4452,CRJ900,7.42,10.42,True,
dfa90590-8dae-4673-85a6-431aa4b2ffe6,Casey Martinez,Flight Attendant,UA4452,A320,7.42,10.42,True,
dd760827-5631-495f-a9e7-21aaeb914092,Avery Garcia,Flight Attendant,UA4452,A321,7.42,10.42,True,
2d103bc0-91b5-4d9f-a7be-1b8318e541ed,Jamie Martinez,Captain,UA7779,A321,3.12,4.62,True,
e6d94c11-cc64-4a0a-aca2-a6c3596a710d,Jamie Smith,First Officer,UA7779,A321,3.12,4.62,True,
d3bc9c02-fe76-41bf-85eb-77058394300f,Avery Martinez,Flight Attendant,UA7779,B737,3.12,4.62,True,
6a6e0a9c-03ad-4456-b03d-bab9021d9e36,Morgan Davis,Flight Attendant,UA7779,B737,3.12,4.62,True,
ccda1947-c216-4250-8fd1-58e69e9e350f,Taylor Johnson,Flight Attendant,UA7779,CRJ900,3.12,4.62,True,
4d970fb2-a7b6-47d3-ab43-d8a7bd90c039,Jamie Davis,Flight Attendant,UA7779,A321,3.12,4.62,True,
02bb6099-5887-410d-8ee6-da336151c823,Reese Johnson,Flight Attendant,UA7779,B787,3.12,4.62,True,
787e8016-b7cc-45d3-af63-b040ce185443,Avery Martinez,Captain,UA7178,A320,4.03,5.53,True,
202f1c1d-f44f-4271-8415-43c92a563ee8,Jordan Smith,First Officer,UA7178,A320,4.03,5.53,True,
1d16a03c-5d0e-468a-a051-099476b9fefc,Morgan Johnson,Flight Attendant,UA7178,A320,4.03,5.53,True,
4207b339-b47b-421c-a867-4b8880fc9d63,Casey Johnson,Flight Attendant,UA7178,A320,4.03,5.53,True,
ff40c00b-ef7a-4fa4-bf62-d32930f099bf,Reese Smith,Flight Attendant,UA7178,B737,4.03,5.53,True,
2e9bb5f5-35a6-4868-bbfe-323a5137e640,Morgan Lee,Flight Attendant,UA7178,A320,4.03,5.53,True,
e5c31fdf-509f-44c3-b530-6c4b4b6b29ca,Morgan Martinez,Flight Attendant,UA7178,B787,4.03,5.53,True,
6be8f9d8-af67-40ad-8c5b-b88fb94e55db,Reese Johnson,Captain,UA4515,CRJ900,7.63,10.63,True,
99db6fee-4299-4bef-826e-1940fd6d1181,Alex Garcia,First Officer,UA4515,CRJ900,7.63,10.63,True,
6c4d5de0-d5a1-4e76-862f-d18ea198f120,Alex Smith,Flight Attendant,UA4515,A320,7.25,10.25,True,
39ebd61e-0867-4f0c-b01f-dd5113a06e92,Alex Garcia,Flight Attendant,UA4515,A321,7.25,10.25,True,
c3ee0a15-21db-429d-8056-50bdfba17424,Morgan Johnson,Flight Attendant,UA4515,A320,7.25,10.25,True,
ed84bfb5-f9de-4258-9e7b-df3f1d008f58,Casey Lee,Flight Attendant,UA4515,CRJ900,6.95,9.95,True,
d5d18778-288d-4158-b1f0-1ffc976e2ff8,Casey Smith,Flight Attendant,UA4515,B737,6.95,9.95,True,
f516eaf2-3bf2-429b-989f-cb1efa76ddf9,Casey Garcia,Flight Attendant,UA4515,B737,6.95,9.95,True,
226505df-0473-49a2-b117-d329f2119ad5,Taylor Martinez,Captain,UA7241,A320,2.62,4.12,True,
b9f9aca1-0b31-4d44-b8db-0e245be62305,Morgan Garcia,First Officer,UA7241,A321,2.62,4.12,True,
7c481e8d-eecc-425d-8d8a-234cd017a311,Jordan Davis,Flight Attendant,UA7241,A320,2.62,4.12,True,
d4e3a28a-66d1-4a3e-b8b9-dd3d22b56053,Taylor Smith,Flight Attendant,UA7241,CRJ900,2.62,4.12,True,
e3a3abdc-c072-44dc-8bd1-8028f62f139b,Jordan Lee,Flight Attendant,UA7241,A321,2.62,4.12,True,
6440282f-f760-45f3-aa31-1e6ee68fed67,Jamie Brown,Flight Attendant,UA7241,A320,2.62,4.12,True,
7c53e045-71d6-48e9-bccb-c30e2b2cd5da,Taylor Martinez,Captain,UA6844,CRJ900,2.35,3.85,True,
18cb366f-73a7-4f95-bbc7-fe3a226285c1,Taylor Martinez,First Officer,UA6844,B787,2.35,3.85,True,
d1d2602d-9af4-471f-aa3d-0c8a9a05972c,Taylor Lee,Flight Attendant,UA6844,B737,2.35,3.85,True,
3d9bf206-b6d2-4fb4-b6a1-c5cd6381580a,Reese Davis,Flight Attendant,UA6844,B787,2.35,3.85,True,
100096d7-ddf7-4065-baa5-3735036560e3,Avery Brown,Flight Attendant,UA6844,CRJ900,2.35,3.85,True,
298ba9c6-6c92-4e56-8389-84ada25d9b6b,Morgan Smith,Flight Attendant,UA6844,A320,2.35,3.85,True,
0413a951-5c4b-40d5-927d-665dcb536177,Avery Smith,Flight Attendant,UA6844,A321,2.35,3.85,True,
518d9d71-901a-4158-ae74-580c5344aa6f,Jamie Garcia,Flight Attendant,UA6844,B787,2.35,3.85,True,
39bb3062-d178-44d5-a22e-eb038dd6ff92,Casey Johnson,Captain,UA1999,A321,3.33,4.83,True,
7648f9bb-0f49-4390-829e-82cf6c096205,Morgan Davis,First Officer,UA1999,B737,3.33,4.83,True,
e348bf2e-830b-4e24-bc2e-c4a26ad3f2cb,Jordan Lee,Flight Attendant,UA1999,A320,3.33,4.83,True,
2a0e88b3-6464-4942-af14-824e770c6a6b,Morgan Johnson,Flight Attendant,UA1999,A321,3.33,4.83,True,
5ecc524e-c3c7-41b7-8db6-5812c7d8d9d7,Taylor Lee,Flight Attendant,UA1999,B737,3.33,4.83,True,
9e288252-da07-4144-be6c-fcf4af34047f,Morgan Lee,Flight Attendant,UA1999,A321,3.33,4.83,True,
6a1bbbfd-6c82-43db-b609-d678de33d26e,Reese Brown,Flight Attendant,UA1999,B737,3.33,4.83,True,
8caeccc9-a8bc-4238-9fbf-79960708c43a,Morgan Davis,Flight Attendant,UA1999,B737,3.33,4.83,True,
9810c432-ed18-4b4d-94fc-ca3c68750a62,Jamie Garcia,Captain,UA8267,CRJ900,7.52,10.52,True,
ab250234-34f5-488a-b830-2a152f8d71df,Reese Johnson,First Officer,UA8267,A320,7.52,10.52,True,
a3dd202d-2fdb-4fca-aeee-274968185f54,Morgan Garcia,Flight Attendant,UA8267,A321,7.8,10.8,True,
e2d0e3f4-3787-495e-872c-66f1bd574228,Reese Garcia,Flight Attendant,UA8267,B737,7.8,10.8,True,
db48c5b6-1da0-4ab8-996e-ff79f1adac02,Reese Johnson,Flight Attendant,UA8267,A320,7.8,10.8,True,
151f4ad8-eace-4856-aa58-b6626c9c65ee,Jordan Davis,Captain,UA572,CRJ900,7.47,10.47,True,
eeff3009-8fae-4311-9027-01bf70840160,Jordan Garcia,First Officer,UA572,CRJ900,7.47,10.47,True,
5cb5887c-5ac0-4af8-828f-4620a691dd8e,Avery Garcia,Flight Attendant,UA572,B737,7.47,10.47,True,
dac27c3c-47cb-4336-92f8-282fc8edf606,Alex Johnson,Flight Attendant,UA572,B737,7.47,10.47,True,
dc0378cd-e23b-41b8-985c-8c1370a95cf1,Taylor Davis,Flight Attendant,UA572,B737,7.47,10.47,True,
7cc5f8df-46a4-4e65-95dd-880072c97793,Avery Lee,Captain,UA1958,A321,2.23,3.73,True,
a5df6cc9-9c18-4316-9411-4cbdd1c17bfa,Jamie Smith,First Officer,UA1958,B787,2.23,3.73,True,
7ea7994a-b75f-4b2b-85e4-3869b9d256f5,Avery Garcia,Flight Attendant,UA1958,B787,2.23,3.73,True,
4010db6f-83b6-4425-8fb6-fd647c09ef0a,Morgan Brown,Flight Attendant,UA1958,A321,2.23,3.73,True,
f0b2686b-8f8a-4355-b0c4-224bf6fdf59e,Jamie Johnson,Flight Attendant,UA1958,B787,2.23,3.73,True,
9a48ec81-9b7f-4a43-8503-4407ff58f736,Casey Martinez,Flight Attendant,UA1958,B787,2.23,3.73,True,
8c560706-85b1-4859-a3d7-ec7850a69c07,Casey Garcia,Flight Attendant,UA1958,B737,2.23,3.73,True,
e8f79987-1b0c-48b6-b784-7eb2398dd547,Taylor Smith,Flight Attendant,UA1958,CRJ900,2.23,3.73,True,
c31d1b39-27ec-4348-8a15-4a3945c4484e,Casey Lee,Captain,UA8005,A321,3.88,5.38,True,
39ec0759-a2c4-4a4b-b73c-481677a3806a,Alex Martinez,First Officer,UA8005,B737,3.88,5.38,True,
5708d5f4-b114-4a24-b0b6-ccda9d67247f,Jamie Johnson,Flight Attendant,UA8005,B787,3.88,5.38,True,
6019c631-a859-4386-a0e1-e056e1686f81,Jordan Davis,Flight Attendant,UA8005,CRJ900,3.88,5.38,True,
425aa6d9-8cd6-4b1f-9c39-bfb63fa25f5a,Avery Davis,Flight Attendant,UA8005,A320,3.88,5.38,True,
34a45738-d208-46ab-a830-0d7368c61fcf,Jordan Martinez,Flight Attendant,UA8005,A320,3.88,5.38,True,
5f49c02f-3c99-440c-a605-2668c28fe102,Jamie Davis,Flight Attendant,UA8005,CRJ900,3.88,5.38,True,
e7cc56a6-a277-48bf-8460-738730e0b014,Alex Lee,Flight Attendant,UA8005,CRJ900,3.88,5.38,True,
7c53e045-71d6-48e9-bccb-c30e2b2cd5da,Taylor Martinez,Captain,UA2336,B787,7.28,10.28,True,
18cb366f-73a7-4f95-bbc7-fe3a226285c1,Taylor Martinez,First Officer,UA2336,CRJ900,7.28,10.28,True,
d1d2602d-9af4-471f-aa3d-0c8a9a05972c,Taylor Lee,Flight Attendant,UA2336,B737,7.28,10.28,True,
3d9bf206-b6d2-4fb4-b6a1-c5cd6381580a,Reese Davis,Flight Attendant,UA2336,B787,7.28,10.28,True,
100096d7-ddf7-4065-baa5-3735036560e3,Avery Brown,Flight Attendant,UA2336,B787,7.28,10.28,True,
298ba9c6-6c92-4e56-8389-84ada25d9b6b,Morgan Smith,Flight Attendant,UA2336,A320,7.28,10.28,True,
0413a951-5c4b-40d5-927d-665dcb536177,Avery Smith,Flight Attendant,UA2336,A320,7.28,10.28,True,
518d9d71-901a-4158-ae74-580c5344aa6f,Jamie Garcia,Flight Attendant,UA2336,A320,7.28,10.28,True,
200cc00e-cb73-453f-be56-003840a6e938,Alex Martinez,Captain,UA9716,B737,4.32,5.82,True,
4b695152-d78a-456f-a1ad-80d7823dd1c8,Avery Johnson,First Officer,UA9716,A320,4.32,5.82,True,
fba0309c-0e13-4944-b4f6-5e3ececd0946,Casey Johnson,Flight Attendant,UA9716,A321,4.32,5.82,True,
29cc5173-121b-4200-ab39-c49b8d53f2d6,Jordan Davis,Flight Attendant,UA9716,B737,4.32,5.82,True,
2c3032c2-4b87-4146-9a67-518bd310e65b,Taylor Garcia,Flight Attendant,UA9716,B787,4.32,5.82,True,
fbd17c93-06c9-45d7-b4f8-6cec45dfa53b,Jordan Martinez,Captain,UA9003,B737,4.8,6.3,True,
66625dfb-8815-44ff-a38b-cf92f79243cc,Jordan Smith,First Officer,UA9003,B787,4.8,6.3,True,
96a4bd3c-2da5-422d-9043-dcdf631ea02f,Jordan Lee,Flight Attendant,UA9003,B737,4.8,6.3,True,
cfd61699-2237-4c2d-a387-a23729fdf4d5,Casey Johnson,Flight Attendant,UA9003,A321,4.8,6.3,True,
0f8b1fa3-8955-4dff-8740-91654ad40d6b,Reese Smith,Flight Attendant,UA9003,B737,4.8,6.3,True,
9b7749c2-e9db-4476-a7ce-0a3968c48572,Avery Garcia,Flight Attendant,UA9003,B737,4.8,6.3,True,
5677e432-a7df-4c7c-99c4-7b9addfcbc7a,Alex Lee,Captain,UA5313,CRJ900,3.03,4.53,True,
8323907b-dffc-4b8a-b3e0-e6f10de5939c,Alex Garcia,First Officer,UA5313,CRJ900,3.03,4.53,True,
618f0320-e381-4f90-a032-1ddf06cebdea,Jordan Smith,Flight Attendant,UA5313,A321,3.03,4.53,True,
7f06f84f-5cef-4740-b776-81bfa72fe274,Morgan Garcia,Flight Attendant,UA5313,A320,3.03,4.53,True,
39ca59e4-c15f-459e-b1eb-21455eda74f5,Jordan Davis,Flight Attendant,UA5313,A321,3.03,4.53,True,
4d7a3f66-4f08-4d03-92a6-30f4db1b8d4d,Taylor Johnson,Flight Attendant,UA5313,A321,3.03,4.53,True,
4ca5ec8a-8741-429b-98bd-72012d45cd7c,Casey Martinez,Captain,UA9769,CRJ900,2.53,4.03,True,
c36b48db-c76f-46ae-878e-b70d9f66bcc0,Alex Martinez,First Officer,UA9769,B737,2.53,4.03,True,
23cec4dd-f0aa-4cbf-9adb-7672c5d7e69a,Alex Johnson,Flight Attendant,UA9769,B737,2.53,4.03,True,
b265594a-9077-4a06-973a-a4d315d4feac,Jordan Martinez,Flight Attendant,UA9769,A321,2.53,4.03,True,
790a3b42-2948-467d-acf6-7089b837eec2,Morgan Garcia,Flight Attendant,UA9769,A321,2.53,4.03,True,
9673279b-ca73-487d-98d8-661df50a823c,Alex Johnson,Captain,UA2629,B787,3.92,5.42,True,
52aa32f6-d7e8-4ad2-90be-2c03eb880889,Taylor Johnson,First Officer,UA2629,A321,3.92,5.42,True,
d446b736-0ffc-4226-8d8f-73c98223d1db,Alex Smith,Flight Attendant,UA2629,CRJ900,3.92,5.42,True,
a6ac7268-33f9-47b8-8144-e1a3d8f406de,Alex Davis,Flight Attendant,UA2629,A320,3.92,5.42,True,
1b99af98-49fc-4bc1-951d-c81351c2a90e,Reese Garcia,Flight Attendant,UA2629,A321,3.92,5.42,True,
6636345d-f6f0-4d2e-ae77-cd0c40ddc6c7,Casey Brown,Flight Attendant,UA2629,A320,3.92,5.42,True,
55c67192-490a-43f6-a9c7-0860307348da,Taylor Brown,Flight Attendant,UA2629,B737,3.92,5.42,True,
1445109a-dc22-43b5-b760-14181c0bff49,Alex Martinez,Flight Attendant,UA2629,CRJ900,3.92,5.42,True,
dfbf8692-8763-4fc9-8c86-98e9bc03b1ea,Reese Garcia,Captain,UA5483,CRJ900,6.55,9.55,True,
5145da08-bdb9-4346-b675-3aac0c57b69a,Avery Lee,First Officer,UA5483,A321,6.55,9.55,True,
e0989aa4-1c7e-4db2-ab84-c7abab3d7c9e,Morgan Martinez,Flight Attendant,UA5483,A321,6.55,9.55,True,
021ca491-8826-41d0-9fbe-bb46f7bdfc37,Avery Davis,Flight Attendant,UA5483,A321,6.55,9.55,True,
763dd1fb-93f6-48bb-befd-1c2bef1d4115,Jamie Martinez,Flight Attendant,UA5483,B737,6.55,9.55,True,
98cde269-fdf0-4d64-8314-36fc816018a4,Jamie Brown,Captain,UA4808,B787,2.67,4.17,True,
1839e9a5-bb79-412d-b5d2-8773e09b927b,Jordan Garcia,First Officer,UA4808,B737,2.67,4.17,True,
2ea2f718-2493-4e19-8eb5-2b45a59b76be,Jamie Garcia,Flight Attendant,UA4808,B737,2.67,4.17,True,
981ae9de-f4b1-43d5-9612-77d629a00f5f,Morgan Smith,Flight Attendant,UA4808,B787,2.67,4.17,True,
5959246a-34d4-497b-9d3b-4b3857242d87,Alex Smith,Flight Attendant,UA4808,B787,2.67,4.17,True,
6076bf19-3fcc-4d86-a74c-d9f47a1f435f,Reese Martinez,Flight Attendant,UA4808,CRJ900,2.67,4.17,True,
595f8395-9875-4267-8e93-9dcc7abcfe2b,Casey Davis,Flight Attendant,UA4808,A320,2.67,4.17,True,
2f48459c-163c-403b-9fa7-65b134233127,Alex Smith,Flight Attendant,UA4808,B737,2.67,4.17,True,
4ca5ec8a-8741-429b-98bd-72012d45cd7c,Casey Martinez,Captain,UA5006,A321,5.27,8.27,True,
c36b48db-c76f-46ae-878e-b70d9f66bcc0,Alex Martinez,First Officer,UA5006,CRJ900,5.27,8.27,True,
439a03d7-6163-46bb-aa01-3503879e046c,Morgan Lee,Flight Attendant,UA5006,A320,6.6,9.6,True,
3648e238-2a9c-4e7e-9a01-329a38998c20,Casey Johnson,Flight Attendant,UA5006,CRJ900,6.6,9.6,True,
01746b8f-bdb0-4cf1-a688-b9dd0896d496,Jordan Davis,Flight Attendant,UA5006,B787,6.6,9.6,True,
