PassengerID,Name,PNR,FlightNumber,Seat,Cabin,FareClass,CheckedIn
87f0529c-06d4-43e5-8b1f-595285afdcc1,Alex Garcia,CE85FE20,UA7244,28A,Economy,M,False
125b5f9b-e953-4303-98fe-f14ba5b8bbeb,Jordan Davis,C58B3D1F,UA7244,8B,Economy,M,False
4fd82048-b30e-49f5-9483-d11e380f91f5,Morgan Brown,2C7B30D6,UA7244,24E,Economy,M,False
0fbee439-7545-44a0-8b41-976f59e41c24,Alex Brown,80B3CF66,UA7244,1E,Economy,M,False
72f7abdc-6eae-4f5b-b061-cb5c688d1ecd,Casey Garcia,C612DF79,UA7244,27A,Economy,M,False
d0c42e3d-f3ec-4a4e-b491-65460f77efe0,Avery Lee,AB78797F,UA7244,13B,Economy,M,True
3935c690-f93b-4f50-87d0-7e048314920d,Alex Smith,FA73973B,UA7244,30E,Economy,M,False
600ffb99-d4ab-47fe-9f39-5081775b5465,Morgan Johnson,32FC0AFF,UA7244,14A,Economy,M,True
3e0d51e1-8278-4f2d-9889-260aab848eca,Morgan Brown,C0796794,UA7244,3A,Economy,M,True
cb355f64-99de-47ef-bc9b-820254aa0c0c,Reese Smith,581E9773,UA7244,22E,Economy,M,False
38c517aa-a180-45b8-b8d2-4f97a6541fd9,Casey Lee,C0DBFB78,UA7244,17B,Economy,M,False
f89caadb-4529-4f92-a6d2-5909012247ae,Jordan Smith,E3E4071F,UA7244,7F,Economy,M,False
3dda4fc4-28ef-4a09-b1ee-9fdaddcff240,Alex Smith,57BEC615,UA7244,12B,Economy,M,False
ec62a73b-2a60-41da-9cbe-258eceff6dd5,Morgan Lee,8FEF5C0C,UA7244,14D,Economy,M,True
a312cbcb-29c8-44d7-b185-45a0c23f3f47,Avery Lee,E8B18EAF,UA7244,13E,Economy,M,False
73993e33-a850-4166-953d-8f4b2ce5bd3f,Casey Garcia,39F06A95,UA7244,29F,Economy,M,False
733fe390-5532-4a28-980b-1716165fa512,Jamie Brown,BAA0EFF3,UA7244,15B,Economy,M,True
2fb695e8-9646-4cb1-8988-7d99f7fff603,Taylor Smith,2685A045,UA7244,18B,Economy,M,False
1717e11a-7b75-4eb2-9bdd-794dc329a117,Alex Davis,8A7639A5,UA7244,5F,Economy,M,True
905caa6e-440a-4ca7-af0d-bf3fa55b244c,Jordan Johnson,9AA28F14,UA7244,21B,Economy,M,False
ae6f9bbc-4825-437f-8b15-cffc5474e61b,Casey Smith,E570B5CC,UA7244,5D,Economy,M,True
232a3524-cbe2-448e-acbc-c2c1c88fb52e,Alex Garcia,FF2A720E,UA7244,12E,Economy,M,True
67300b37-9eb6-4b6c-999a-1fd9ababa768,Avery Lee,46316ECE,UA7244,23C,Economy,M,True
8fc7298c-575b-4c60-8b20-e2f6c836ecc3,Avery Johnson,9CB7230B,UA7244,26C,Economy,M,True
90b84169-0be3-4166-8a50-e4e5766dd7a5,Jamie Lee,29B89B27,UA7244,6B,Economy,M,False
fec760c8-e380-46f0-aea5-0663d6d52146,Avery Smith,30D6E5BB,UA7244,1C,Economy,M,True
c8c1278e-329a-4a5f-b7d5-f67e29bc83d3,Jordan Garcia,EF7E85B0,UA7244,4E,Economy,M,True
3761f136-c331-4352-91a4-8744e7ac59a4,Reese Smith,AAF6FF2D,UA7244,18A,Economy,M,False
05c2e0a9-109f-4755-af3a-fe6bdd4dcda6,Taylor Martinez,3B62D032,UA7244,6F,Economy,M,False
48870793-f527-4c0f-9967-0b320ce2938e,Reese Garcia,43840909,UA7244,1C,Economy,M,False
f2fc8ecc-8992-46e6-9565-9795373eb8be,Taylor Smith,B5B0EF76,UA7244,2D,Economy,M,True
57ba0b4b-700b-4685-9d86-aaae53842539,Morgan Smith,EEEBE397,UA7244,9D,Economy,M,False
26594269-07ad-4a3e-a0d4-d0dff2496664,Alex Smith,98EA16FE,UA7244,3B,Economy,M,True
17c608e1-1c71-4f0f-abb3-d97da3cef9af,Jordan Brown,6B6D248A,UA7244,3A,Economy,M,True
aa45aea8-e6cc-4971-a304-ae4813509266,Jordan Johnson,B94EC52C,UA7244,29B,Economy,M,False
6d8d351e-c336-4c03-b12f-cc7a010d19a0,Taylor Lee,C0EFD6DC,UA7244,3B,Economy,M,True
7c872992-7379-4006-8eae-ca72c9c51c5a,Casey Garcia,15119B40,UA7244,23C,Economy,M,True
ab61af3a-d6ae-48f5-bced-66d4c8fb2ff8,Avery Martinez,C07E9BEF,UA7244,14D,Economy,M,False
01c9f90e-6106-4ff3-8242-16b27d4f0474,Morgan Davis,5C6C4DEE,UA7244,25F,Economy,M,False
d6d4b52a-9acf-4ffa-b3ee-d4ca37839ef1,Casey Brown,2ADE11BA,UA7244,24A,Economy,M,False
cdddb8f0-f70d-412c-ae30-1ed994ba4463,Jordan Johnson,99ED9BFB,UA7244,15D,Economy,M,True
bf5c109d-d2f3-4524-93b9-ac6c25c1713f,Casey Brown,C788D2AD,UA7244,27A,Economy,M,True
ff7d5cf9-7b81-4a5f-92ee-86aa063a9be4,Taylor Lee,B644A0EB,UA7244,8A,Economy,M,False
c6509d29-5c18-403b-95de-fbed662cc5f8,Avery Martinez,EEF763FE,UA7244,24F,Economy,M,True
cb6d795c-643d-4c11-8a77-848f04fce532,Casey Brown,B2627704,UA7244,28B,Economy,M,False
6df65b26-7339-464c-b830-f23ccdb22e3e,Morgan Lee,ED8AD1B1,UA7244,18D,Economy,M,True
7110f2ce-1a23-451b-9b08-a1d079e59f96,Avery Brown,0FCEE14A,UA7244,18B,Economy,M,True
03676b93-7731-49c7-b6cf-52c7f5dce77e,Reese Davis,AD948AB6,UA7244,4F,Economy,M,True
920bc0b2-6e03-4d30-a555-bd7403d46c9b,Avery Martinez,352E7B60,UA7244,6D,Economy,M,False
75caf995-25ed-473e-9c9a-47c13565521b,Alex Garcia,066A4BCF,UA7244,13D,Economy,M,False
b159d18f-f279-4fb9-9982-a28151be742e,Reese Martinez,8DF56DF6,UA7244,26D,Economy,M,True
8b4103ad-c3ac-4f9c-b0f3-1c8f8e01d1bc,Jordan Lee,0D6C8217,UA7244,3E,Economy,M,False
bc2e7957-8837-44a8-9e1f-bda86fc96236,Jamie Davis,ABD90614,UA7244,18D,Economy,M,False
e354cec1-86ac-4d38-9401-6b5a1b84c0c8,Casey Brown,042E8302,UA7244,15A,Economy,M,True
66311a0b-5f9f-433d-8086-08299c8c378e,Alex Martinez,1A1A5395,UA7244,7C,Economy,M,True
1adb5b1e-0c5f-43da-b58d-85700af0a18b,Alex Brown,C3038A0B,UA7244,30A,Economy,M,False
1d607bc9-0862-4936-8ca2-f0c6a816ecb1,Avery Lee,0079E03D,UA7244,5B,Economy,M,True
4eb700a2-f081-45e2-a924-eaab0bda65c9,Reese Davis,90CB2552,UA7244,9B,Economy,M,False
bcb4fde5-213d-40c0-9774-027911699833,Alex Lee,B6E7EB88,UA7244,24D,Economy,M,False
1ce50fbe-6adb-46c4-90c6-6f2392bad105,Jordan Smith,393A2595,UA7244,5A,Economy,M,False
27d3d0fb-60a7-4645-b537-32961bb9e6a7,Jamie Davis,2965D69D,UA7244,9E,Economy,M,False
4fa2a14d-a1cc-41b3-bae0-0ae9680b4530,Jordan Lee,EAF5DDA3,UA7244,9E,Economy,M,True
ce939c96-700f-4901-a17e-9cd1be89b8bd,Alex Brown,3362C957,UA7244,22F,Economy,M,False
a24127f5-c27c-43cf-8181-caf23eac6c9a,Casey Martinez,FC766E41,UA7244,27A,Economy,M,True
57f22f83-7d47-4b07-945e-447c20ff3cd0,Taylor Martinez,CBE71F53,UA7244,23E,Economy,M,False
99c0bb48-b4bd-4dd1-b731-941b29a157a3,Morgan Garcia,A51A4E76,UA7244,18A,Economy,M,True
413e4009-fa40-45bf-9034-1a7c644f5c0d,Avery Johnson,49A41E8E,UA7244,1F,Economy,M,False
7601e189-f083-457f-91f6-752092029db1,Morgan Lee,712ED82D,UA7244,8C,Economy,M,False
b81626e0-cfa1-4572-97f0-ea48d898602e,Jordan Martinez,FE2512A6,UA7244,3E,Economy,M,False
7498f083-947f-479b-8a88-414a9c932b1f,Jamie Garcia,48CAA79D,UA7244,1D,Economy,M,False
883bcf9d-9198-47f9-845a-efcf78b307af,Casey Davis,F6B35741,UA7244,25A,Economy,M,False
9ca5095d-d396-4110-beaa-0d20686669d5,Taylor Davis,BC5BD60C,UA7244,4A,Economy,M,True
3be6dff6-f5a2-4580-954f-66807352fe2e,Taylor Johnson,23735CA1,UA7244,27C,Economy,M,False
c21a290e-d57c-4e12-9af2-ac8ef9b62dd2,Morgan Martinez,28322DFF,UA7244,24C,Economy,M,True
418ee2f4-be84-4241-b920-50cabc815ada,Jordan Johnson,305641E0,UA7244,28A,Economy,M,True
74fe33d9-73e6-4bde-bb25-c9dfd5bdf322,Jamie Smith,2BFD56EF,UA7244,10E,Economy,M,False
3ca284cb-1ba9-4735-b348-9bf0bcf18c4b,Alex Davis,A5BF3C8D,UA7244,8D,Economy,M,True
9b5771e4-b509-40ea-9c1e-5f222712cc44,Taylor Martinez,E187C3E4,UA7244,24F,Economy,M,False
2760dfb5-9e3d-4f5a-92e8-54f7a07fad99,Alex Smith,A84E838D,UA7244,7B,Economy,M,True
eb2da75f-e82d-4f34-a9f3-218610eb43cd,Taylor Garcia,C308300B,UA5243,15E,Business,J,True
ec431326-22a1-46ad-8e7e-931d11d76811,Taylor Smith,7C39E271,UA5243,26C,Business,J,True
1d512628-9715-47a6-83d4-bf3cfc252186,Alex Johnson,AED3D6E1,UA5243,10D,Business,J,True
6bf9443f-60e4-47cb-9882-a45d58f24819,Morgan Smith,FBD5B9A7,UA5243,25F,Business,J,False
4a521181-67dc-4c02-bc97-16cc2f22d180,Taylor Garcia,B6C0A36A,UA5243,27D,Business,J,False
a5762721-301f-4bab-8d9e-419208e7bcb9,Alex Davis,046ADB2E,UA5243,24A,Business,J,False
931c5026-e5fb-43ea-9b38-90319a5bdc21,Jordan Davis,0D435914,UA5243,12F,Business,J,True
4a992e84-7250-4269-87da-96c7d9c6f372,Casey Smith,1BE95091,UA5243,19F,Business,J,False
41dc1fed-c783-4770-8987-94dc143ab180,Avery Davis,B1E8C47D,UA5243,17C,Business,J,False
340c302f-8188-4008-b62f-499f1510a44d,Alex Martinez,A1C6AB35,UA5243,4A,Business,J,True
3b367edd-d8b6-4e19-9f09-ca444988a72e,Avery Lee,6DBA736D,UA5243,8C,Business,J,True
77f0d9ea-040d-4bfb-b540-5c41c480ac7e,Taylor Smith,213FFDE0,UA5243,16B,Business,J,False
92c364e1-c30b-4ce7-951c-f25f9dcee9f9,Alex Brown,F7194119,UA5243,5D,Business,J,True
0b2f849d-7f3a-4879-a1db-66120f8bee8b,Morgan Brown,3CB2688F,UA5243,4D,Business,J,True
841c0bcc-b047-46fd-8665-317bbda347a1,Jamie Smith,82A4D1BF,UA5243,18F,Business,J,True
9d3a1a88-3eaa-4cf6-b7bf-80f6e229b71a,Avery Davis,70B84609,UA5243,5B,Business,J,True
306b7b14-d91f-4941-8286-8f0de9de8d31,Jamie Lee,B104AE8D,UA5243,16D,Business,J,True
fef7685f-464c-411a-a665-2014dbc09b14,Morgan Brown,0A5BEA94,UA5243,11B,Business,J,True
c3142cd7-9b67-4b60-b334-723def21cda2,Avery Brown,5CCC8E3F,UA5243,18A,Business,J,True
c60e8ea8-948f-4f61-8dbd-83fc85252613,Jordan Davis,A3D78BA9,UA5243,10E,Business,J,True
82fa7f67-7779-4808-8687-e5d87ad1d980,Reese Davis,0298A0ED,UA5243,12D,Business,J,True
376ec2d0-6c91-4be1-b7f1-90e749e68725,Alex Johnson,8B1B1FC2,UA5243,21C,Business,J,False
408adaf7-2328-4493-a3f0-6217b952dfb1,Morgan Davis,BC87040C,UA5243,25B,Business,J,True
5d6fd133-6881-402d-a722-c918459acafc,Jamie Johnson,6D6380FD,UA5243,6A,Business,J,False
18bdaa60-b943-4940-942e-4f9f4c6548ae,Alex Davis,1D3FE9ED,UA5243,13E,Business,J,False
10370ce0-c4c4-4e80-91c6-4c851f10c1c7,Reese Davis,44538D7E,UA5243,15C,Business,J,False
e5b88202-b7cf-4601-94b1-f0d41c6e96b7,Avery Smith,DBDA4C6C,UA5243,13D,Business,J,False
75306de4-450d-4c8f-a4ba-bb241cc6b01a,Taylor Brown,5133A0B0,UA5243,20F,Business,J,True
ecab37ba-e1dc-4156-a913-94e0b4db23a8,Morgan Garcia,22522724,UA5243,28C,Business,J,True
bef5c3e5-612b-4247-a27e-748083b537c8,Taylor Lee,0E789425,UA5243,2F,Business,J,True
7df3493c-d5af-4f6b-9c75-c196f194a267,Jamie Lee,7ED12C44,UA5243,27B,Business,J,False
24212bb3-fa0d-4605-a024-677cd669c3b5,Taylor Smith,F58F22CA,UA5243,16A,Business,J,True
177357cc-b1f7-4426-93f6-53e4dc40e8c0,Morgan Lee,CA3D6571,UA5243,2F,Business,J,False
ca95d67c-cbac-4fde-83a3-fca9a04a768b,Jordan Lee,232CBDEC,UA5243,28B,Business,J,True
b787dcfa-93ad-4a74-a957-ba75087748c7,Morgan Garcia,8A894281,UA5243,5C,Business,J,False
9c6ed1ae-f512-45f4-a969-6d03e7942b17,Taylor Johnson,B10AA5FE,UA5243,1A,Business,J,False
16a2bdf7-e26d-42d7-a47a-f36c49941f13,Taylor Martinez,9A0AD89F,UA5243,14E,Business,J,True
457811a8-3799-404e-8d26-81c58ba3e071,Alex Lee,2B4F8374,UA5243,28B,Business,J,True
294ca836-1fef-4b32-8ce9-57251ded7465,Jordan Smith,DF9ECC61,UA5243,12A,Business,J,False
677d617f-9fa8-4895-a5a5-c757f2fbd583,Avery Martinez,BF52F595,UA5243,12F,Business,J,False
c5c4020c-69a7-42d5-b6ff-5746fcac2901,Casey Brown,A4E8AD76,UA5243,23B,Business,J,True
60c2e2ba-b55c-48c5-af7c-999987528eda,Reese Johnson,16D5A5D1,UA5243,10E,Business,J,True
bbcd9702-f591-4e45-a02f-ce57bc8f3bd5,Taylor Smith,A289AE81,UA5243,11A,Business,J,True
e0c88cef-aea4-4414-b52d-b2195c3a26fe,Casey Brown,AD3AEEBC,UA5243,14C,Business,J,True
2a4b387b-7e96-4a4b-bf07-f55b769c228c,Avery Garcia,0337416D,UA5243,27E,Business,J,False
f99c8879-f099-40da-bac0-cbf5ca4a71f9,Taylor Lee,6F221ACE,UA5243,16B,Business,J,False
5282502e-63da-4f9e-9e79-d0a62156cc68,Reese Martinez,4C69626F,UA5243,25A,Business,J,True
3860fc03-f735-400d-a7ae-f214a425cba8,Taylor Brown,591D18B5,UA5243,30D,Business,J,False
ff7993ec-12c7-45d3-be54-ab96f7050bfe,Taylor Johnson,A217CA75,UA5243,8E,Business,J,False
145b2cc5-506f-4519-ab66-6995c7765058,Avery Garcia,A841100A,UA5243,4C,Business,J,False
4996ee1b-e06f-4f92-bf39-6f18c3d61a24,Casey Johnson,C1ECA8B5,UA5243,13F,Business,J,True
2732d0bf-1c02-4aca-a75d-ed0eefe46d50,Avery Johnson,C5155381,UA5243,8F,Business,J,False
883c657e-9177-4878-8400-23eb9f33aafd,Alex Johnson,0EA95E33,UA5243,10C,Business,J,False
c17b2aea-211d-4016-ba8a-b3c2ad5df4ac,Reese Davis,301280D7,UA5243,9D,Business,J,False
893ff227-447d-43f7-b730-d76285fd3018,Avery Johnson,7DC2896B,UA5243,2C,Business,J,True
b03e76a2-3618-48ec-b77c-4abdfffd6a07,Avery Smith,CFB329DA,UA5243,1D,Business,J,True
21ea1671-4192-47e1-bd5a-3822df449163,Alex Davis,318D6E70,UA5243,17D,Business,J,True
dc8b8204-8896-4e45-b132-b9966abcce41,Reese Brown,5F881E8F,UA5243,26C,Business,J,False
f4d76617-32fc-43a8-9176-91f8b63e7090,Morgan Brown,A2883B46,UA5243,22F,Business,J,True
8a3e5f09-3c9c-4b32-aaef-82f3cb2ef88e,Morgan Smith,843A8D2D,UA5243,16C,Business,J,False
913a2b8b-8a2a-423a-baf3-057aa47b90e0,Morgan Garcia,485174A5,UA5243,1B,Business,J,False
011c74f7-5dba-4198-9c80-3c5ba73f3b04,Casey Davis,286A4971,UA5243,3C,Business,J,False
0f3f52b2-eff6-4518-b74d-4b31097b966c,Avery Martinez,57D6BAE7,UA5243,6D,Business,J,True
46524eaa-304e-4908-85f7-03757a40bcfd,Jordan Garcia,12105EB4,UA5243,6C,Business,J,False
7f69c21c-2db7-4048-a759-f14947559521,Jamie Martinez,E61715E6,UA5243,17D,Business,J,True
054630a9-585c-47b6-95d9-98c545beba8a,Avery Johnson,08722A57,UA5243,18E,Business,J,False
1f044d0a-48a7-4002-9197-dbd2a9f79277,Alex Brown,D6A78725,UA5243,14D,Business,J,False
d880c07f-5639-4cd3-83e8-44b23ecb65bf,Jordan Smith,040ED499,UA5243,15F,Business,J,False
0cd81f91-a165-41f6-b371-ed8b345272cd,Morgan Johnson,1E279052,UA5243,16A,Business,J,True
a1d29af0-fd10-45d5-af81-309d68027a61,Reese Johnson,C6A4F129,UA5243,24E,Business,J,False
660c98cf-c848-4923-97da-9c9c8b03d044,Avery Brown,18A77F69,UA5243,23B,Business,J,False
b9c0201d-51f2-479d-8040-871d1d7cbe6b,Jordan Johnson,031D218F,UA5243,29E,Business,J,False
ba1e0ecd-a2cc-4d44-9463-8fad09eb9008,Avery Garcia,22E67D80,UA5243,2D,Business,J,True
49df0657-b4da-4f87-a1ee-78b6d17f6130,Casey Garcia,BAD88DB4,UA5243,30E,Business,J,False
d136db31-7343-4745-bbdb-ef2986bb2c40,Morgan Johnson,B387DCCF,UA5243,2F,Business,J,False
9015dc06-347d-42ac-a4d8-ffd0e8fd6578,Reese Davis,3846E090,UA5243,8C,Business,J,True
33c29d00-7caa-4068-b437-6dfc0bc1ef9e,Reese Davis,BAF73370,UA5243,1F,Business,J,True
e5ae64dc-570c-4f9c-8488-d41c15150cb7,Avery Johnson,A4FF8E40,UA5243,19D,Business,J,True
53c9a30f-b38f-4da0-9f82-0300d0f1a5eb,Reese Garcia,89173C52,UA5243,28D,Business,J,False
e8c6adc6-6f87-4e0c-862d-f359014c72c5,Casey Davis,E84E2217,UA5243,1C,Business,J,True
a7b9684f-6da2-41e8-b6ca-976f2d656926,Reese Brown,0CAB8DC2,UA5243,15A,Business,J,False
a296cce4-4197-4ef8-b1a9-bdc62b9badda,Avery Brown,CAC32262,UA5243,23C,Business,J,False
40bd9711-5aa6-48b1-b3e0-262b4409dfe6,Casey Johnson,371E76B8,UA5243,14A,Business,J,True
0b4acbc9-b8b7-48d9-b684-ed31b5ac6010,Morgan Davis,653F53C7,UA5243,26E,Business,J,False
c11925ca-42dd-462b-a425-167f7ddcc665,Jordan Davis,C1A47BF2,UA5243,6D,Business,J,True
140fbfaa-113c-47e7-92b8-84f84a9fab65,Jamie Martinez,1885C3C7,UA5243,27B,Business,J,False
094dd1a6-a4bd-4670-9308-8424b1a55332,Morgan Johnson,5222F459,UA5243,2F,Business,J,True
118f50bc-b88d-4fb8-9526-e8fe58efd205,Jordan Martinez,51F7DE64,UA5243,5D,Business,J,True
d7cb103f-5c6e-4830-ac59-cb6ff9f66a24,Taylor Davis,592E5FEB,UA5243,3D,Business,J,False
635cca83-eb1d-404b-b757-8b1a70883fcd,Avery Brown,16FB9701,UA5243,20A,Business,J,False
552e1615-36a7-4685-a2ed-b8d00f2a8144,Taylor Brown,8035EFC1,UA5243,6A,Business,J,False
3192be9b-6d6c-4945-bcab-f8d6be1f66e1,Jordan Garcia,CF062E45,UA5243,29E,Business,J,False
a1ab90d2-d128-4704-97da-5cb847a82ced,Taylor Lee,F7812000,UA5243,9E,Business,J,False
9ef73821-b061-44ee-819d-d18909a8e8f3,Morgan Smith,30C4F834,UA5243,12B,Business,J,True
f1d1739c-62a6-41c5-9066-7362a2c8c3e2,Jamie Garcia,FEBC330D,UA5243,1B,Business,J,True
fd8b1a7c-c144-4e09-8c24-ba3695aef526,Jordan Smith,90F666E0,UA5243,29B,Business,J,False
04df42d2-e64a-4c72-b0bd-bb2bef50021b,Alex Smith,9610B501,UA5243,29C,Business,J,True
23a6bac5-cc21-4ea8-902c-dd11603aea71,Jamie Lee,EAF1437A,UA5243,16A,Business,J,True
1a56d0d6-a54e-470c-80e1-e2a15fe935a2,Jamie Garcia,D8E41DBE,UA5243,1A,Business,J,False
4d7c195c-b562-4993-881b-906a476f77d0,Avery Davis,E52E17F4,UA5243,1B,Business,J,True
48b3e33d-d154-4169-a3f9-1be186e1c142,Jamie Johnson,D6EE3846,UA5243,15A,Business,J,False
f5ee92f4-6aba-4dc8-97cc-6eb3aced7c56,Alex Lee,F678473A,UA4944,19B,First,J,True
d3fea666-8f39-4a36-ae28-05baf5dc56b4,Jordan Brown,A5A96939,UA4944,27D,First,J,True
18fcc5f5-fb01-4d93-8da8-0e65eac342aa,Casey Lee,CFCC2FA7,UA4944,13E,First,J,True
c536ac23-c492-4a92-9f59-c4f06f090fea,Taylor Davis,37F873E1,UA4944,26D,First,J,True
2a291fa1-3c0c-4dc5-a06e-240d1bf53b2f,Casey Davis,A5565439,UA4944,15D,First,J,True
ca10f72e-a63d-4ba2-847f-e6fffd24b987,Alex Garcia,0AB1315C,UA4944,8E,First,J,True
3d13f4da-938e-4546-8925-4f31752aab60,Jamie Davis,8DE3F1FA,UA4944,30C,First,J,False
08a2426e-a0d2-4e2f-aadb-c82a8b88fcca,Alex Johnson,80A46B6B,UA4944,29C,First,J,False
9ec35785-e4c0-434b-bda8-23ce626bc53e,Taylor Martinez,AC83D8F0,UA4944,20B,First,J,True
0233c16d-e6d4-4c2c-ab4d-9b313842b3e6,Jordan Brown,5FBF4D3C,UA4944,23B,First,J,False
7ed73b14-0a49-4f3e-83fd-30c20bc46405,Jordan Garcia,2B621342,UA4944,28A,First,J,True
c7338d0b-e0a4-4223-9a50-405676ccd21e,Taylor Davis,A4AF0A08,UA4944,13B,First,J,False
f1c60dfa-1e2e-4062-bf67-0b8434bb6fdc,Alex Lee,BBC53D60,UA4944,25E,First,J,False
58b8fee7-2f03-4db7-b072-9ec392b65b38,Alex Johnson,B9175BDD,UA4944,27D,First,J,False
fc8c0a16-a8ca-4b3b-bdb7-2057099869a5,Avery Brown,B51CC970,UA4944,21C,First,J,True
11ad1d4a-4e06-4c4f-b823-7ca6c1d32348,Avery Davis,53995232,UA4944,6E,First,J,False
af43eda6-4175-4446-9f46-a8e39e445fe2,Reese Johnson,7492D124,UA4944,19D,First,J,False
77367ab5-44e1-4668-8935-c67ff2b6cac6,Reese Smith,D295A951,UA4944,15F,First,J,True
552c7ef0-9258-42fa-b5d9-a8e7bc8d05d8,Jamie Lee,F1BE2138,UA4944,27A,First,J,False
9248feb1-a1e0-4189-a0d7-cf9a263f4aa2,Avery Lee,0F3B4F89,UA4944,25D,First,J,True
fd97a9aa-add8-4724-a1cc-7a9ad8e2c7de,Jordan Smith,A0655552,UA4944,18A,First,J,True
f73ccc30-f833-4b0c-885a-3101d3e17ce6,Jordan Garcia,84B4573A,UA4944,2B,First,J,True
ad6e59f9-4c20-40b3-81d2-95546cda8441,Taylor Lee,AC09125A,UA4944,25C,First,J,True
9c95d205-ca07-4b69-b6c8-fc27a16a39b8,Alex Lee,579EFA9F,UA4944,9E,First,J,True
fb3b498b-ab0c-4444-af46-821d43a5d76e,Morgan Johnson,ACC0FEBE,UA4944,29B,First,J,False
a07a6bdc-3bf5-4493-b9ea-0b4d532c93c1,Morgan Johnson,A2F15961,UA4944,7B,First,J,True
1bbe9f76-1869-42f9-a10d-fcce17398fd0,Jordan Johnson,14A3D294,UA4944,12A,First,J,True
b0cb4a9a-4c09-4c24-a3ef-bc6ea6d1fe07,Jordan Davis,975A9261,UA4944,12F,First,J,False
9a258f1c-921b-456d-8b9d-014e73b6f57f,Reese Davis,4EFB6564,UA4944,2A,First,J,True
92572da5-0907-4316-ae10-30af71b1d8c9,Reese Lee,AB2C73DB,UA4944,11F,First,J,True
60a0d68f-93e9-4838-9684-e337ade011b2,Morgan Davis,081AB69A,UA4944,13E,First,J,False
5a936150-a9b3-445d-af8f-c604dd6800cd,Morgan Garcia,DE3982BC,UA4944,7B,First,J,True
e15376f2-dc51-487b-b3d1-c3ff7ba23bad,Jordan Lee,DFC4CE89,UA4944,28B,First,J,False
2259f2eb-5ad2-47f8-8523-0b7f2229b2cf,Jordan Garcia,2175A242,UA4944,14B,First,J,True
d9b7412e-e15c-4564-9555-fb73d842d746,Alex Lee,F957FD40,UA4944,19F,First,J,True
992ebe61-f948-43de-b930-89de0b276732,Taylor Johnson,BEBD465F,UA4944,27C,First,J,False
e9307418-8493-491e-86d8-aec82f54da0f,Taylor Johnson,F1AA14F7,UA4944,29E,First,J,True
e0eea4e4-acf2-4fe8-a872-cfba832457d3,Avery Davis,D9F2746B,UA4944,11E,First,J,False
737760a7-870a-4dbd-be45-932d47eeb3c5,Reese Davis,E729C401,UA4944,20E,First,J,True
1d7822dc-f4b9-4a38-8054-5dc12180941f,Alex Smith,970CA889,UA4944,5B,First,J,False
9e9e7de0-4155-48d7-ad4d-c8c0d67cd172,Jamie Johnson,5C1A05A6,UA4944,3D,First,J,False
ab082716-27f6-4bff-941d-1ba88fdd98d6,Casey Garcia,AF318A0E,UA4944,12C,First,J,True
38729833-1ded-4838-9d89-93e49522ed84,Taylor Smith,F3773C65,UA4944,13B,First,J,False
274e5ce8-0c48-4a08-b74a-8c35892bf344,Taylor Garcia,F7077442,UA4944,7D,First,J,False
9b74838b-2b8e-4165-a310-bdea89d99136,Taylor Garcia,EF482958,UA4944,5B,First,J,False
1a1224a0-9922-41c3-95b3-3a843510177f,Avery Smith,1BC0DD52,UA4944,23B,First,J,True
ceb5307d-0242-4cd8-bf5c-57fd65783bf2,Avery Lee,320383CC,UA4944,8F,First,J,False
c17eb487-695d-47d6-9730-1fe160b4cb19,Jordan Brown,E6BA2A3D,UA4944,28C,First,J,False
d5f6589d-48e9-484c-ac61-0da2dcd773c3,Reese Johnson,A73D5E84,UA4944,22E,First,J,False
bd2d2f76-78d4-436d-8ae2-c72b23e9c3ec,Casey Brown,48907F20,UA4944,4B,First,J,True
5fa377af-1024-4bcf-b1c5-b4c799ead757,Jamie Smith,2E36D024,UA4944,15B,First,J,True
686e47d6-6894-4099-b31b-31582f0aba81,Alex Garcia,BFA7E5D4,UA4944,19B,First,J,False
69316542-40eb-4f6d-9d94-508335ecd535,Jordan Lee,6B431496,UA106,2B,Business,J,True
8e4fe1c0-04d5-4148-a769-b6cbb10af285,Taylor Smith,B36F3AF4,UA106,12F,Business,J,True
880bf263-83ff-4b81-bc41-6901c1827489,Reese Lee,511D06D9,UA106,1C,Business,J,True
1f00d080-2e0f-4c18-bd27-45da79c2865b,Casey Johnson,DBEFE5A3,UA106,24B,Business,J,True
6f0347be-5ff8-44e5-9480-9100b561dd0b,Taylor Lee,855C97FA,UA106,8F,Business,J,True
bddf348e-3890-48ac-a530-4aa9e396bc49,Avery Brown,8A5E54C7,UA106,30E,Business,J,False
f30cf758-4e57-4025-a8da-deeb7a032dba,Jordan Lee,205E4D5D,UA106,15E,Business,J,True
6f6012ee-6d26-4265-ad37-5472ec22776b,Reese Martinez,0E3B9945,UA106,24C,Business,J,True
efc9685d-9203-4d26-ad10-731504cc5b2d,Jordan Smith,26534B21,UA106,17E,Business,J,True
16d6526f-1693-45cc-9b95-0a07fbf66b65,Casey Martinez,C4D8A2F8,UA106,26F,Business,J,False
292885ff-258a-4268-b20c-057a70ef734c,Taylor Garcia,11D6D002,UA106,6F,Business,J,True
2d295834-c60d-4b7c-8f0d-c98505bb4fe5,Casey Davis,3E362369,UA106,18D,Business,J,False
27fb2587-0dfb-423f-984c-cdb3ee55f81f,Alex Brown,A785A47F,UA106,16F,Business,J,False
